# split_ratio=80:10:10 seed=42 objective=0 solver=mip_cbc
filename,split
xc805862_39.wav,train
xc805862_5745.wav,train
xc805862_8746.wav,train
xc823277_12071.wav,train
xc823277_15071.wav,train
xc823277_18071.wav,train
xc823277_3071.wav,train
xc823277_6071.wav,train
xc823277_71.wav,train
xc823277_9071.wav,train
xc825796_10663.wav,train
xc825796_14328.wav,train
xc825796_549.wav,train
xc825796_5792.wav,train
xc825797_14583.wav,train
xc825797_18801.wav,train
xc825797_26934.wav,train
xc825797_30821.wav,train
xc825797_35205.wav,train
xc825797_38761.wav,train
xc825797_42896.wav,train
xc825797_49981.wav,train
xc825797_5045.wav,train
xc825797_8849.wav,train
xc859462_11766.wav,val
xc859462_14759.wav,val
xc859462_19987.wav,val
xc859462_23090.wav,val
xc859462_28576.wav,val
xc859462_32382.wav,val
xc859462_326.wav,val
xc859462_35892.wav,val
xc859462_4728.wav,val
xc859462_8349.wav,val
xc86946_10595.wav,train
xc86946_13974.wav,train
xc86946_20251.wav,train
xc86946_25007.wav,train
xc86946_29512.wav,train
xc86946_32807.wav,train
xc86946_36707.wav,train
xc86946_41338.wav,train
xc86946_6653.wav,train
xc86946_86.wav,train
xc86947_14737.wav,train
xc86947_19783.wav,train
xc86947_24830.wav,train
xc86947_28545.wav,train
xc86947_3216.wav,train
xc86947_34224.wav,train
xc86947_40698.wav,train
xc86947_62277.wav,train
xc86947_67994.wav,train
xc86947_8959.wav,train
xc879494_14771.wav,train
xc879494_3407.wav,train
xc879494_403.wav,train
xc892782_446.wav,test
xc893700_1222.wav,train
xc893700_14400.wav,train
xc893700_18693.wav,train
xc893700_25013.wav,train
xc893700_29187.wav,train
xc893700_33272.wav,train
xc893700_37505.wav,train
xc893700_41858.wav,train
xc893700_4352.wav,train
xc893700_46897.wav,train
xc894014_10208.wav,train
xc894014_13208.wav,train
xc894014_22208.wav,train
xc894014_7208.wav,train
xc896209_18628.wav,train
xc896209_22107.wav,train
xc896209_25925.wav,train
xc896209_30636.wav,train
xc896209_338.wav,train
xc896209_34239.wav,train
xc896209_37380.wav,train
xc896209_4125.wav,train
xc896209_41382.wav,train
xc896209_45170.wav,train
xc940167_10452.wav,test
xc940167_14187.wav,test
xc940167_17820.wav,test
xc940167_21331.wav,test
xc940167_24842.wav,test
xc940167_28800.wav,test
xc940167_32047.wav,test
xc940167_3612.wav,test
xc940167_441.wav,test
xc940167_7029.wav,test
xc964318_340.wav,test
xc964318_3873.wav,test
xc977990_12781.wav,train
xc977990_15781.wav,train
xc977990_18781.wav,train
xc977990_21781.wav,train
xc977990_24781.wav,train
xc977990_27781.wav,train
xc977990_3781.wav,train
xc977990_6781.wav,train
xc977990_781.wav,train
xc977990_9781.wav,train
xc977991_12280.wav,train
xc977991_15810.wav,train
xc977991_18810.wav,train
xc977991_21813.wav,train
xc977991_3810.wav,train
xc977991_810.wav,train
xc977991_9274.wav,train
xc978467_12437.wav,train
xc978467_127.wav,train
xc978467_27229.wav,train
xc978467_31146.wav,train
xc978467_3601.wav,train
xc978467_37338.wav,train
xc978467_42498.wav,train
xc978467_48320.wav,train
xc978467_58560.wav,train
xc978467_7938.wav,train
xc982466_0.wav,test
xc982466_3000.wav,test
xc1011129_13796.wav,val
xc1011129_18060.wav,val
xc1011129_21061.wav,val
xc1011129_24302.wav,val
xc1011129_27780.wav,val
xc1011129_330.wav,val
xc1011129_3330.wav,val
xc1011129_9188.wav,val
xc1011131_12055.wav,test
xc1011131_15401.wav,test
xc1011131_18397.wav,test
xc1011131_21394.wav,test
xc1011131_24390.wav,test
xc1011131_28525.wav,test
xc1011131_3055.wav,test
xc1011131_50.wav,test
xc1011131_6055.wav,test
xc1011131_9055.wav,test
xc1029676_11807.wav,train
xc1029676_16697.wav,train
xc1029676_19834.wav,train
xc1029676_24792.wav,train
xc1029676_28658.wav,train
xc1029676_33395.wav,train
xc1029676_36566.wav,train
xc1029676_45444.wav,train
xc1029676_50085.wav,train
xc1029676_7779.wav,train
xc124350_14379.wav,train
xc124350_23321.wav,train
xc124350_30598.wav,train
xc124350_37459.wav,train
xc124350_44588.wav,train
xc124350_51567.wav,train
xc124350_57307.wav,train
xc124350_65342.wav,train
xc124350_815.wav,train
xc124350_9818.wav,train
xc125847_0.wav,train
xc125847_11026.wav,train
xc125847_3564.wav,train
xc126377_11419.wav,val
xc126377_15823.wav,val
xc126377_19948.wav,val
xc126377_26334.wav,val
xc126377_31554.wav,val
xc126377_326.wav,val
xc126377_3332.wav,val
xc126377_35493.wav,val
xc126377_47704.wav,val
xc126377_7224.wav,val
xc150431_14650.wav,train
xc150431_21333.wav,train
xc150431_520.wav,train
xc150431_8938.wav,train
xc150690_0.wav,train
xc150690_4519.wav,train
xc150891_10014.wav,train
xc150891_4012.wav,train
xc150891_7007.wav,train
xc151304_23290.wav,train
xc151304_26455.wav,train
xc151304_31747.wav,train
xc151304_34748.wav,train
xc151304_37771.wav,train
xc151304_3979.wav,train
xc151304_40906.wav,train
xc151304_47153.wav,train
xc151304_8848.wav,train
xc151312_14112.wav,train
xc151312_19331.wav,train
xc151312_23066.wav,train
xc151312_26066.wav,train
xc151312_32537.wav,train
xc151312_36698.wav,train
xc151312_40433.wav,train
xc151312_43781.wav,train
xc151312_4476.wav,train
xc151312_47689.wav,train
xc153788_0.wav,train
xc153788_3000.wav,train
xc161477_11963.wav,train
xc161477_19181.wav,train
xc161477_25840.wav,train
xc161477_30974.wav,train
xc161477_38398.wav,train
xc161477_43899.wav,train
xc161477_4777.wav,train
xc161477_506.wav,train
xc161477_54829.wav,train
xc161477_67078.wav,train
xc164666_0.wav,train
xc164666_17715.wav,train
xc164666_21867.wav,train
xc164666_27861.wav,train
xc164666_3000.wav,train
xc164666_36294.wav,train
xc164666_46256.wav,train
xc164666_9129.wav,train
xc174985_1219.wav,val
xc174985_14104.wav,val
xc174985_6866.wav,val
xc184289_21557.wav,train
xc184289_25659.wav,train
xc184289_32584.wav,train
xc184289_43683.wav,train
xc184289_47619.wav,train
xc184289_7138.wav,train
xc187429_11638.wav,train
xc187429_18483.wav,train
xc187429_2216.wav,train
xc187429_24000.wav,train
xc187429_29459.wav,train
xc189108_0.wav,train
xc189108_3000.wav,train
xc189108_9000.wav,train
xc190966_10367.wav,train
xc190966_13425.wav,train
xc190966_16458.wav,train
xc190966_21419.wav,train
xc190966_24426.wav,train
xc190966_312.wav,train
xc190966_3580.wav,train
xc190966_6650.wav,train
xc191870_14241.wav,train
xc191870_25256.wav,train
xc191870_33153.wav,train
xc191870_384.wav,train
xc191870_55003.wav,train
xc191870_60469.wav,train
xc191870_64932.wav,train
xc191870_69204.wav,train
xc191870_77471.wav,train
xc191870_90982.wav,train
xc192030_0.wav,test
xc192030_3722.wav,test
xc192031_10431.wav,val
xc192031_13919.wav,val
xc192031_16919.wav,val
xc192031_20151.wav,val
xc192031_24968.wav,val
xc192031_3209.wav,val
xc192031_7431.wav,val
xc192034_155.wav,train
xc192034_18264.wav,train
xc192034_21264.wav,train
xc192034_26545.wav,train
xc192034_34858.wav,train
xc192034_40482.wav,train
xc192034_57884.wav,train
xc192034_6283.wav,train
xc192034_65174.wav,train
xc192034_9526.wav,train
xc197127_103.wav,train
xc197127_11316.wav,train
xc197127_15908.wav,train
xc197127_20097.wav,train
xc197127_4233.wav,train
xc197127_7458.wav,train
xc197128_11700.wav,val
xc197128_194.wav,val
xc197128_7085.wav,val
xc197869_12146.wav,train
xc197869_16285.wav,train
xc197869_4366.wav,train
xc197869_611.wav,train
xc197869_8321.wav,train
xc198426_14067.wav,train
xc198426_18472.wav,train
xc198426_5187.wav,train
xc198426_8510.wav,train
xc198426_92.wav,train
xc198428_0.wav,test
xc198428_9678.wav,test
xc198430_0.wav,val
xc198430_12851.wav,val
xc198430_16762.wav,val
xc198430_20980.wav,val
xc198430_25013.wav,val
xc198430_28525.wav,val
xc198430_31577.wav,val
xc198430_3714.wav,val
xc198430_8435.wav,val
xc207243_0.wav,test
xc207243_6000.wav,test
xc207723_0.wav,train
xc207723_11215.wav,train
xc207723_15368.wav,train
xc207723_18823.wav,train
xc207723_3000.wav,train
xc207869_0.wav,val
xc207869_15797.wav,val
xc207869_3495.wav,val
xc207869_8738.wav,val
xc211552_0.wav,test
xc211552_2525.wav,test
xc211553_0.wav,train
xc211553_3060.wav,train
xc214418_12588.wav,test
xc214418_1346.wav,test
xc214418_38093.wav,test
xc214418_53414.wav,test
xc214418_6074.wav,test
xc214418_66401.wav,test
xc216876_12125.wav,val
xc216876_15867.wav,val
xc216876_20715.wav,val
xc216876_25355.wav,val
xc216876_4570.wav,val
xc216876_789.wav,val
xc216876_8861.wav,val
xc236320_0.wav,val
xc236320_11692.wav,val
xc236320_5598.wav,val
xc26057_16755.wav,train
xc26057_27774.wav,train
xc26057_702.wav,train
xc26057_9234.wav,train
xc26251_13741.wav,train
xc26251_1833.wav,train
xc26251_18380.wav,train
xc26251_24110.wav,train
xc26251_28659.wav,train
xc26251_34935.wav,train
xc26251_40782.wav,train
xc26251_8769.wav,train
xc26252_12712.wav,train
xc26252_22378.wav,train
xc26252_2536.wav,train
xc26252_29399.wav,train
xc26253_12640.wav,train
xc26253_20158.wav,train
xc26253_27464.wav,train
xc26253_33000.wav,train
xc26253_40204.wav,train
xc26253_45506.wav,train
xc26253_464.wav,train
xc26253_7092.wav,train
xc266954_6371.wav,train
xc268331_11049.wav,train
xc268331_15264.wav,train
xc268331_19135.wav,train
xc268331_22931.wav,train
xc268331_3015.wav,train
xc268331_30860.wav,train
xc268331_50775.wav,train
xc268433_11368.wav,test
xc268433_3089.wav,test
xc284767_0.wav,train
xc284767_8373.wav,train
xc290678_11985.wav,train
xc290678_6093.wav,train
xc290678_93.wav,train
xc290679_11875.wav,train
xc290679_16758.wav,train
xc290679_19799.wav,train
xc290679_29771.wav,train
xc290679_33102.wav,train
xc290679_36123.wav,train
xc290679_39164.wav,train
xc290679_42185.wav,train
xc290679_6248.wav,train
xc290679_889.wav,train
xc294057_15020.wav,test
xc294057_18358.wav,test
xc294057_602.wav,test
xc297269_14745.wav,train
xc297269_20186.wav,train
xc297269_24483.wav,train
xc297269_28038.wav,train
xc297269_33355.wav,train
xc297269_36817.wav,train
xc297269_44545.wav,train
xc297269_4976.wav,train
xc297269_54066.wav,train
xc297269_8810.wav,train
xc303760_1194.wav,val
xc303760_13003.wav,val
xc303760_8095.wav,val
xc303821_5234.wav,train
xc303822_3751.wav,train
xc311131_11019.wav,train
xc311131_14712.wav,train
xc311131_1651.wav,train
xc311131_19030.wav,train
xc311131_23561.wav,train
xc311131_6264.wav,train
xc311133_11667.wav,train
xc311133_1307.wav,train
xc311133_15233.wav,train
xc311133_19584.wav,train
xc311133_24233.wav,train
xc311133_29111.wav,train
xc311133_4669.wav,train
xc311133_8247.wav,train
xc35653_13037.wav,train
xc35653_17633.wav,train
xc35653_20639.wav,train
xc35653_26824.wav,train
xc35653_3062.wav,train
xc35653_6062.wav,train
xc35653_62.wav,train
xc35653_9062.wav,train
xc35654_2177.wav,test
xc371664_11875.wav,train
xc371664_23017.wav,train
xc371664_30389.wav,train
xc371664_35334.wav,train
xc371664_40704.wav,train
xc371664_46707.wav,train
xc371664_52023.wav,train
xc371664_56229.wav,train
xc371664_5739.wav,train
xc371664_625.wav,train
xc38504_1036.wav,train
xc38505_0.wav,train
xc38505_3033.wav,train
xc38505_8100.wav,train
xc38821_0.wav,train
xc38821_13223.wav,train
xc38821_17947.wav,train
xc38821_21669.wav,train
xc38821_3627.wav,train
xc41732_6352.wav,train
xc41732_88.wav,train
xc473850_20857.wav,train
xc473850_25187.wav,train
xc473850_4139.wav,train
xc473850_554.wav,train
xc479859_77.wav,test
xc516499_10716.wav,train
xc516499_1474.wav,train
xc516499_16500.wav,train
xc516499_26366.wav,train
xc516499_44056.wav,train
xc516499_5386.wav,train
xc516499_54149.wav,train
xc58812_10536.wav,train
xc58812_16520.wav,train
xc58812_24032.wav,train
xc58812_3059.wav,train
xc58812_31101.wav,train
xc595428_12858.wav,train
xc595428_17693.wav,train
xc595428_21760.wav,train
xc595428_4494.wav,train
xc595428_602.wav,train
xc595428_8561.wav,train
xc600906_1278.wav,train
xc600906_14294.wav,train
xc600906_17360.wav,train
xc600906_20847.wav,train
xc600906_26698.wav,train
xc600906_30428.wav,train
xc600906_45987.wav,train
xc600906_6123.wav,train
xc600906_69139.wav,train
xc600906_74572.wav,train
xc608941_10502.wav,train
xc608941_14518.wav,train
xc608941_2451.wav,train
xc608941_27748.wav,train
xc608941_34298.wav,train
xc608941_5826.wav,train
xc628835_2301.wav,test
xc628835_9326.wav,test
xc641527_14282.wav,test
xc664308_16401.wav,test
xc664308_23610.wav,test
xc664308_30319.wav,test
xc664308_37206.wav,test
xc664308_3809.wav,test
xc664308_43433.wav,test
xc664308_47722.wav,test
xc664308_7801.wav,test
xc706576_10618.wav,train
xc706576_17082.wav,train
xc706576_22423.wav,train
xc706576_2568.wav,train
xc706576_29405.wav,train
xc706576_35847.wav,train
xc706576_42074.wav,train
xc706576_51052.wav,train
xc706576_56944.wav,train
xc706576_69466.wav,train
xc707529_10401.wav,train
xc707529_1122.wav,train
xc707529_14669.wav,train
xc707529_19324.wav,train
xc707529_23608.wav,train
xc707529_28108.wav,train
xc707529_6488.wav,train
xc707530_12222.wav,test
xc707530_344.wav,test
xc710198_10535.wav,val
xc710198_47506.wav,val
xc710198_65.wav,val
xc711521_13179.wav,train
xc711521_22074.wav,train
xc711521_25872.wav,train
xc711521_30482.wav,train
xc711521_40578.wav,train
xc711521_45674.wav,train
xc711521_4609.wav,train
xc711521_52167.wav,train
xc711521_746.wav,train
xc711521_8180.wav,train
xc735664_10504.wav,train
xc735664_16146.wav,train
xc735664_1701.wav,train
xc735664_6086.wav,train
xc754354_0.wav,train
xc754354_10906.wav,train
xc754354_15581.wav,train
xc754354_19971.wav,train
xc754354_24510.wav,train
xc754354_28493.wav,train
xc754354_4132.wav,train
xc754354_7140.wav,train
xc754359_11787.wav,train
xc754359_16368.wav,train
xc754359_19715.wav,train
xc754359_2202.wav,train
xc754359_22746.wav,train
xc754359_27000.wav,train
xc754359_31520.wav,train
xc754359_36084.wav,train
xc754359_5796.wav,train
xc754359_8792.wav,train
xc777287_17795.wav,train
xc777287_197.wav,train
xc777287_29087.wav,train
xc777287_32353.wav,train
xc777287_3350.wav,train
xc777287_36042.wav,train
xc777287_43334.wav,train
xc777287_48881.wav,train
xc777287_55611.wav,train
xc777287_9348.wav,train
xc78439_406.wav,train
xc788329_17779.wav,train
xc788329_25695.wav,train
xc788329_31002.wav,train
xc788329_545.wav,train
xc788329_7741.wav,train
xc799302_16782.wav,train
xc799302_22907.wav,train
xc799302_29152.wav,train
xc799302_34046.wav,train
xc799302_39750.wav,train
xc799302_45935.wav,train
xc799302_58875.wav,train
xc799302_797.wav,train
xc802279_13573.wav,train
xc802279_16984.wav,train
xc802279_23509.wav,train
xc802279_28175.wav,train
xc802279_31493.wav,train
xc802279_34981.wav,train
xc802279_39220.wav,train
xc802279_46183.wav,train
xc802279_6093.wav,train
xc802279_9584.wav,train
xc803973_10056.wav,train
xc803973_18125.wav,train
xc803973_25531.wav,train
xc803973_597.wav,train
xc813888_15115.wav,train
xc813888_23205.wav,train
xc813888_590.wav,train
xc813888_6029.wav,train
xc827000_1216.wav,train
xc827000_16880.wav,train
xc827000_23389.wav,train
xc827000_33843.wav,train
xc841198_0.wav,train
xc841198_12377.wav,train
xc841198_16154.wav,train
xc841198_20406.wav,train
xc841198_26766.wav,train
xc841198_31181.wav,train
xc841198_34173.wav,train
xc841198_7684.wav,train
xc88719_13445.wav,train
xc88719_21036.wav,train
xc88719_27179.wav,train
xc88719_40219.wav,train
xc88719_811.wav,train
xc88720_1212.wav,train
xc88720_12275.wav,train
xc88720_23737.wav,train
xc88720_39718.wav,train
xc88720_6165.wav,train
xc88721_10251.wav,train
xc88721_19233.wav,train
xc88721_28156.wav,train
xc88721_3306.wav,train
xc891820_10627.wav,train
xc891820_16172.wav,train
xc891820_22179.wav,train
xc891820_27683.wav,train
xc891820_35438.wav,train
xc891820_48838.wav,train
xc891820_4982.wav,train
xc891820_522.wav,train
xc891820_57235.wav,train
xc891820_84774.wav,train
xc902374_10745.wav,train
xc902374_17369.wav,train
xc902374_20744.wav,train
xc902374_27425.wav,train
xc902374_33517.wav,train
xc902374_36849.wav,train
xc902374_972.wav,train
xc906272_13953.wav,train
xc906272_21166.wav,train
xc906272_25321.wav,train
xc906272_32359.wav,train
xc906272_329.wav,train
xc906272_3718.wav,train
xc906272_39713.wav,train
xc906272_45803.wav,train
xc906272_50251.wav,train
xc906272_6729.wav,train
xc908994_0.wav,train
xc908994_11878.wav,train
xc908994_1228.wav,train
xc908994_15078.wav,train
xc908994_18544.wav,train
xc908994_21761.wav,train
xc908994_24785.wav,train
xc908994_28597.wav,train
xc908994_4529.wav,train
xc908994_7705.wav,train
xc92076_4157.wav,test
xc92076_719.wav,test
xc938454_10179.wav,train
xc938454_17305.wav,train
xc938454_21277.wav,train
xc938454_25608.wav,train
xc938454_31596.wav,train
xc938454_34910.wav,train
xc938454_39361.wav,train
xc938454_42914.wav,train
xc938454_5469.wav,train
xc938454_818.wav,train
xc941519_26140.wav,train
xc941519_34280.wav,train
xc941519_46953.wav,train
xc941519_861.wav,train
xc941519_9728.wav,train
xc962815_12431.wav,test
xc962815_17487.wav,test
xc962815_311.wav,test
xc962815_6513.wav,test
xc96538_0.wav,train
xc96538_13717.wav,train
xc96538_17599.wav,train
xc96538_20599.wav,train
xc96538_23599.wav,train
xc96538_3000.wav,train
xc96538_6194.wav,train
xc96538_9194.wav,train
xc96539_12194.wav,train
xc96539_16712.wav,train
xc96539_20175.wav,train
xc96539_23593.wav,train
xc96539_33069.wav,train
xc96539_37419.wav,train
xc96539_41748.wav,train
xc96539_4283.wav,train
xc96539_460.wav,train
xc96539_8533.wav,train
xc96542_11206.wav,train
xc96542_16674.wav,train
xc96542_21067.wav,train
xc96542_318.wav,train
xc96542_5444.wav,train
xc983625_11348.wav,test
xc983625_16664.wav,test
xc983625_22123.wav,test
xc983625_2575.wav,test
xc983625_27690.wav,test
xc983625_35897.wav,test
xc983625_46300.wav,test
xc983625_50910.wav,test
xc983625_6589.wav,test
xc983625_65893.wav,test
xc986323_17981.wav,train
xc986323_3258.wav,train
xc999426_0.wav,train
xc999426_12521.wav,train
xc999426_16033.wav,train
xc999426_19226.wav,train
xc999426_22455.wav,train
xc999426_26460.wav,train
xc999426_3003.wav,train
xc999426_31712.wav,train
xc999426_6006.wav,train
xc999426_9179.wav,train
xc100284_10593.wav,train
xc100284_13593.wav,train
xc100284_22316.wav,train
xc100284_2691.wav,train
xc100284_5691.wav,train
xc1003188_2195.wav,train
xc1003188_5506.wav,train
xc1004354_13666.wav,test
xc1005487_0.wav,train
xc1005487_12070.wav,train
xc1005487_15465.wav,train
xc1005487_20328.wav,train
xc1005487_3467.wav,train
xc1005487_8133.wav,train
xc102121_1150.wav,train
xc102121_15401.wav,train
xc102121_21355.wav,train
xc102121_33947.wav,train
xc102121_36602.wav,train
xc102121_39048.wav,train
xc102121_3978.wav,train
xc102121_41104.wav,train
xc102121_42894.wav,train
xc102121_44713.wav,train
xc102122_100538.wav,train
xc102122_1477.wav,train
xc102122_19777.wav,train
xc102122_43576.wav,train
xc102122_64887.wav,train
xc102122_86525.wav,train
xc102123_20091.wav,val
xc102123_23084.wav,val
xc102123_33895.wav,val
xc102123_37796.wav,val
xc102123_837.wav,val
xc102124_13853.wav,val
xc102124_1682.wav,val
xc102124_21170.wav,val
xc102124_24980.wav,val
xc102124_30462.wav,val
xc102124_37836.wav,val
xc102124_47384.wav,val
xc102124_61166.wav,val
xc102124_68726.wav,val
xc1041255_311.wav,test
xc1041255_3311.wav,test
xc1043055_23159.wav,train
xc1043055_28370.wav,train
xc1043055_32213.wav,train
xc1043055_8127.wav,train
xc110873_1780.wav,val
xc110874_1357.wav,train
xc110875_789.wav,val
xc110876_2768.wav,test
xc110876_40013.wav,test
xc110879_11854.wav,train
xc110879_20499.wav,train
xc110879_2050.wav,train
xc110879_22088.wav,train
xc110879_28572.wav,train
xc110879_3115.wav,train
xc110879_36950.wav,train
xc110879_48935.wav,train
xc110879_54924.wav,train
xc110879_61945.wav,train
xc110880_1833.wav,train
xc110880_7160.wav,train
xc110881_10447.wav,train
xc110881_13461.wav,train
xc110881_16615.wav,train
xc110881_21763.wav,train
xc110881_4232.wav,train
xc110881_7328.wav,train
xc110882_2900.wav,test
xc116708_18736.wav,train
xc116708_23565.wav,train
xc116708_2576.wav,train
xc116708_30783.wav,train
xc116708_34730.wav,train
xc116708_40947.wav,train
xc116708_42677.wav,train
xc116708_46279.wav,train
xc116708_58125.wav,train
xc142966_1264.wav,test
xc142966_13313.wav,test
xc142966_19337.wav,test
xc142966_34561.wav,test
xc142966_46944.wav,test
xc142966_8272.wav,test
xc156759_12488.wav,train
xc156759_1385.wav,train
xc156759_17313.wav,train
xc156759_22989.wav,train
xc156759_27095.wav,train
xc156759_30381.wav,train
xc156759_43495.wav,train
xc156759_44702.wav,train
xc156759_46032.wav,train
xc156759_5483.wav,train
xc183763_15860.wav,train
xc183763_2486.wav,train
xc183763_36790.wav,train
xc183763_52496.wav,train
xc183763_56857.wav,train
xc183763_59424.wav,train
xc184794_2004.wav,train
xc184794_5043.wav,train
xc185711_12689.wav,train
xc185711_19587.wav,train
xc185711_425.wav,train
xc185711_8700.wav,train
xc187036_581.wav,test
xc192299_0.wav,train
xc192299_11066.wav,train
xc192299_17298.wav,train
xc192299_34897.wav,train
xc192299_5050.wav,train
xc194208_0.wav,test
xc194208_10300.wav,test
xc194208_18385.wav,test
xc194208_25489.wav,test
xc208162_13327.wav,train
xc208162_19268.wav,train
xc208162_22273.wav,train
xc208162_25293.wav,train
xc208162_29577.wav,train
xc208162_34312.wav,train
xc208162_38239.wav,train
xc208162_4718.wav,train
xc208162_735.wav,train
xc294325_12179.wav,train
xc294325_1617.wav,train
xc294325_26855.wav,train
xc294325_47052.wav,train
xc294605_1140.wav,test
xc294605_14856.wav,test
xc294605_15566.wav,test
xc294605_434.wav,test
xc294605_8440.wav,test
xc295122_10571.wav,train
xc295122_23824.wav,train
xc295122_256.wav,train
xc295122_34824.wav,train
xc295122_49094.wav,train
xc295122_64120.wav,train
xc295122_82712.wav,train
xc309110_3020.wav,train
xc309110_7170.wav,train
xc309110_8.wav,train
xc311114_12562.wav,train
xc311114_17106.wav,train
xc311114_2133.wav,train
xc311114_8038.wav,train
xc311115_11883.wav,train
xc311115_1447.wav,train
xc311115_20733.wav,train
xc311116_11531.wav,train
xc311116_1447.wav,train
xc311116_17025.wav,train
xc311116_40720.wav,train
xc331552_0.wav,train
xc331552_12275.wav,train
xc331552_19974.wav,train
xc331552_29534.wav,train
xc331552_6729.wav,train
xc331569_1640.wav,train
xc331569_4660.wav,train
xc331569_7685.wav,train
xc336261_0.wav,train
xc336261_15421.wav,train
xc364334_0.wav,train
xc364334_3000.wav,train
xc364334_30664.wav,train
xc364334_62192.wav,train
xc364334_65191.wav,train
xc364334_68193.wav,train
xc364334_71197.wav,train
xc364334_74202.wav,train
xc364334_80276.wav,train
xc368954_1038.wav,train
xc368954_11405.wav,train
xc368954_7220.wav,train
xc369018_19741.wav,train
xc369018_23033.wav,train
xc369018_30350.wav,train
xc369018_7354.wav,train
xc369018_970.wav,train
xc379536_23421.wav,test
xc379536_26907.wav,test
xc379536_33305.wav,test
xc379536_5340.wav,test
xc379536_9680.wav,test
xc395089_18226.wav,train
xc395089_2203.wav,train
xc395089_34046.wav,train
xc395089_41887.wav,train
xc395089_48784.wav,train
xc395089_59762.wav,train
xc395089_63229.wav,train
xc395089_8684.wav,train
xc400123_10741.wav,val
xc400123_16803.wav,val
xc400123_24118.wav,val
xc400123_25603.wav,val
xc400123_3689.wav,val
xc400123_45367.wav,val
xc400123_47882.wav,val
xc40086_1144.wav,train
xc40086_11521.wav,train
xc40086_17259.wav,train
xc40086_26089.wav,train
xc40086_29089.wav,train
xc40086_41181.wav,train
xc40086_53456.wav,train
xc40086_60804.wav,train
xc40087_134743.wav,val
xc40087_152038.wav,val
xc40087_1794.wav,val
xc40087_20398.wav,val
xc40087_31727.wav,val
xc40087_43217.wav,val
xc40087_59996.wav,val
xc40087_64379.wav,val
xc40087_70731.wav,val
xc40087_81484.wav,val
xc402381_5256.wav,train
xc402381_789.wav,train
xc426356_1477.wav,test
xc426356_15473.wav,test
xc426356_20466.wav,test
xc426356_23459.wav,test
xc426356_9194.wav,test
xc442857_2115.wav,test
xc44444_11449.wav,train
xc44444_14446.wav,train
xc44444_17444.wav,train
xc44444_3046.wav,train
xc44444_46.wav,train
xc444488_1194.wav,val
xc444488_12180.wav,val
xc444488_6372.wav,val
xc444488_9306.wav,val
xc445899_1245.wav,val
xc445899_13571.wav,val
xc445899_18628.wav,val
xc445899_2653.wav,val
xc445899_27551.wav,val
xc445899_29469.wav,val
xc445899_5777.wav,val
xc464285_42.wav,train
xc464285_4328.wav,train
xc472544_10937.wav,train
xc472544_16834.wav,train
xc472544_19729.wav,train
xc472544_24798.wav,train
xc472544_2668.wav,train
xc472544_29732.wav,train
xc472544_35206.wav,train
xc472544_5158.wav,train
xc472544_6411.wav,train
xc472544_904.wav,train
xc472545_11253.wav,train
xc472545_4717.wav,train
xc472545_627.wav,train
xc472545_7985.wav,train
xc503850_11764.wav,train
xc503850_13895.wav,train
xc503850_1733.wav,train
xc503850_23827.wav,train
xc503850_30903.wav,train
xc503850_37154.wav,train
xc503850_43605.wav,train
xc503850_49707.wav,train
xc503850_54716.wav,train
xc503850_6455.wav,train
xc505882_14371.wav,train
xc505882_2051.wav,train
xc505882_32097.wav,train
xc505882_43279.wav,train
xc505882_44918.wav,train
xc505882_53037.wav,train
xc505882_54955.wav,train
xc505882_56053.wav,train
xc505883_17731.wav,train
xc505883_21798.wav,train
xc505883_23175.wav,train
xc505883_26591.wav,train
xc505883_30993.wav,train
xc505883_34232.wav,train
xc505883_3595.wav,train
xc505883_37105.wav,train
xc505883_39884.wav,train
xc505883_52833.wav,train
xc506210_22077.wav,train
xc506210_32314.wav,train
xc506210_42707.wav,train
xc506210_58589.wav,train
xc506210_859.wav,train
xc518361_121955.wav,train
xc518361_141460.wav,train
xc518361_15476.wav,train
xc518361_27905.wav,train
xc518361_39684.wav,train
xc518361_43540.wav,train
xc518361_67947.wav,train
xc518361_82761.wav,train
xc518361_98820.wav,train
xc533469_10061.wav,train
xc533469_13265.wav,train
xc533469_16595.wav,train
xc533469_1914.wav,train
xc533469_5452.wav,train
xc544012_20431.wav,train
xc544012_41999.wav,train
xc544012_5370.wav,train
xc544012_54716.wav,train
xc544012_59760.wav,train
xc544012_67702.wav,train
xc544012_7629.wav,train
xc544012_77303.wav,train
xc544012_9846.wav,train
xc555308_1839.wav,train
xc555308_18723.wav,train
xc555308_31185.wav,train
xc555308_34298.wav,train
xc555308_38732.wav,train
xc555308_4787.wav,train
xc555308_6905.wav,train
xc555308_75810.wav,train
xc555308_87195.wav,train
xc555308_90239.wav,train
xc571182_2191.wav,train
xc571182_7309.wav,train
xc571185_15661.wav,train
xc571185_26995.wav,train
xc571185_39641.wav,train
xc571185_41346.wav,train
xc571185_47307.wav,train
xc571185_4911.wav,train
xc571185_61883.wav,train
xc571185_7997.wav,train
xc571185_86163.wav,train
xc583034_13304.wav,train
xc583034_18659.wav,train
xc583034_4351.wav,train
xc583034_68586.wav,train
xc583034_73172.wav,train
xc583034_83302.wav,train
xc583034_86534.wav,train
xc583034_92596.wav,train
xc591907_11049.wav,train
xc591907_14583.wav,train
xc591907_24.wav,train
xc596982_12048.wav,train
xc596982_13313.wav,train
